location_id,village_name,date,latitude,longitude,elevation_m,distance_river_ramganga,distance_river_kosi,distance_river_kailash,distance_river_deoha,distance_river_sarda,distance_dam_nanakSagar,Heavy_flood,Mid_flood,Low_flood,Unnamed: 15,rain_mm,dam_release_nanak_sagar,soil_type,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,LowFlood,MidFlood,HeavyFlood
,Khatima,2/7/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,3/7/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,55.42,,,,,,,,,,,,,,1,1,1
,Khatima,4/7/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,5/7/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,6/7/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,15.46,,,,,,,,,,,,,,1,0,0
,Khatima,7/7/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,30.91,,,,,,,,,,,,,,1,1,1
,Khatima,8/7/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,30.91,,,,,,,,,,,,,,1,1,1
,Khatima,9/7/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,15.46,,,,,,,,,,,,,,1,0,0
,Khatima,10/7/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,30.91,,,,,,,,,,,,,,1,1,1
,Khatima,11/7/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,12.04,,,,,,,,,,,,,,1,0,0
,Khatima,12/7/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,13-07-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,36.12,,,,,,,,,,,,,,1,1,1
,Khatima,14-07-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,12.04,,,,,,,,,,,,,,1,0,0
,Khatima,15-07-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,12.04,,,,,,,,,,,,,,1,0,0
,Khatima,16-07-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,17-07-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,18-07-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,32.42,,,,,,,,,,,,,,1,1,1
,Khatima,19-07-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,20-07-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,21-07-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,15.86,,,,,,,,,,,,,,1,0,0
,Khatima,22-07-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,7.93,,,,,,,,,,,,,,0,0,0
,Khatima,23-07-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,24-07-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,25-07-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,23.79,,,,,,,,,,,,,,1,1,0
,Khatima,26-07-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,13.09,,,,,,,,,,,,,,1,0,0
,Khatima,27-07-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,26.18,,,,,,,,,,,,,,1,1,0
,Khatima,28-07-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,39.27,,,,,,,,,,,,,,1,1,1
,Khatima,29-07-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,30-07-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,31-07-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,26.18,,,,,,,,,,,,,,1,1,0
,Khatima,1/8/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,10.51,,,,,,,,,,,,,,0,0,0
,Khatima,2/8/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,42.02,,,,,,,,,,,,,,1,1,1
,Khatima,3/8/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,10.51,,,,,,,,,,,,,,0,0,0
,Khatima,4/8/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,10.51,,,,,,,,,,,,,,0,0,0
,Khatima,5/8/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,6/8/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,33.99,,,,,,,,,,,,,,1,1,1
,Khatima,7/8/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,6.8,,,,,,,,,,,,,,0,0,0
,Khatima,8/8/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,20.39,,,,,,,,,,,,,,1,1,0
,Khatima,9/8/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,33.99,,,,,,,,,,,,,,1,1,1
,Khatima,10/8/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,11/8/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,7.74,,,,,,,,,,,,,,0,0,0
,Khatima,12/8/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,15.47,,,,,,,,,,,,,,1,0,0
,Khatima,13-08-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,61.89,,,,,,,,,,,,,,1,1,1
,Khatima,14-08-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,15-08-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,16-08-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,17-08-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,34.39,,,,,,,,,,,,,,1,1,1
,Khatima,18-08-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,8.6,,,,,,,,,,,,,,0,0,0
,Khatima,19-08-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,20-08-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,21-08-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,12.15,,,,,,,,,,,,,,1,0,0
,Khatima,22-08-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,85.02,,,,,,,,,,,,,,1,1,1
,Khatima,23-08-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,24.29,,,,,,,,,,,,,,1,1,0
,Khatima,24-08-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,25-08-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,26-08-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,27-08-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,28-08-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,29-08-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,30-08-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,31-08-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,1/9/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,2/9/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,3/9/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,4/9/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,11.73,,,,,,,,,,,,,,1,0,0
,Khatima,5/9/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,6/9/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,7/9/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,13.4,,,,,,,,,,,,,,1,0,0
,Khatima,8/9/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,13.4,,,,,,,,,,,,,,1,0,0
,Khatima,9/9/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,10/9/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,67,,,,,,,,,,,,,,1,1,1
,Khatima,11/9/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,12/9/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,13-09-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,14-09-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,15-09-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,53.57,,,,,,,,,,,,,,1,1,1
,Khatima,16-09-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,17-09-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,53.63,,,,,,,,,,,,,,1,1,1
,Khatima,18-09-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,19-09-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,20-09-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,21-09-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,22-09-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,27.27,,,,,,,,,,,,,,1,1,0
,Khatima,23-09-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,24-09-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,25-09-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,26-09-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,27-09-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,28-09-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,29-09-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,30-09-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,1/10/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,2/10/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,3/10/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,4/10/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,5/10/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,6/10/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,7/10/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,8/10/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,9/10/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,10/10/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,11/10/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,12/10/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,13-10-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,14-10-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,15-10-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,16-10-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,31.09,,,,,,,,,,,,,,1,1,1
,Khatima,17-10-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,18-10-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,19-10-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,20-10-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,21-10-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,22-10-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,23-10-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,24-10-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,25-10-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,26-10-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,27-10-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,28-10-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,29-10-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,30-10-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,31-10-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,1/11/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,2/11/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,3/11/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,4/11/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,5/11/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,6/11/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,7/11/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,8/11/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,9/11/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,10/11/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,11/11/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,12/11/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,13-11-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,14-11-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,15-11-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,16-11-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,17-11-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,18-11-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,19-11-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,20-11-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,21-11-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,22-11-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,23-11-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,24-11-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,25-11-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,26-11-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,27-11-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,4.16,,,,,,,,,,,,,,0,0,0
,Khatima,28-11-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,29-11-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,30-11-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,1/12/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,2/12/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,3/12/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,4/12/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,5/12/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,6/12/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,7/12/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,8/12/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,9/12/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,10/12/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,4.11,,,,,,,,,,,,,,0,0,0
,Khatima,11/12/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,12/12/2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,4.39,,,,,,,,,,,,,,0,0,0
,Khatima,13-12-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,14-12-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,15-12-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,16-12-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,17-12-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,18-12-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,19-12-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,20-12-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,21-12-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,22-12-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,23-12-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,24-12-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,25-12-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,26-12-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,27-12-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,28-12-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,29-12-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,30-12-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,31-12-2023,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
,Khatima,1/1/2024,28.909628,79.949147,299,45720,41820,64125,15406.4,6682.5,50002.38,,,,,0,,,,,,,,,,,,,,0,0,0
